datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-12-03 12:40:00.000;K;PKW;RENAULT;CÄCILIENSTR.;48;141322;;
2021-12-02 13:43:00.000;K;PKW;MERCEDES;KRONENGASSE;9;113144;;
2021-12-03 12:30:00.000;BM;PKW;SMART;KRONENGASSE;;141322;;
2021-12-03 11:20:00.000;K;PKW;MERCEDES;KRONENGASSE;;141324;;
2021-12-03 12:30:00.000;HH;PKW;BMW;KRONENGASSE;;141322;;
2021-12-02 15:20:00.000;SU;PKW;BMW;KRONENGASSE;3;113143;;
2021-12-03 11:32:00.000;K;PKW;FIAT;BREUERSTR.;32;142103;;
2021-12-02 15:19:00.000;K;PKW;VW-VOLKSWAGEN;KRONENGASSE;25;113140;;
2021-12-02 15:19:00.000;K;PKW;MERCEDES;KRONENGASSE;21;113140;;
2021-12-02 15:19:00.000;K;PKW;DACIA;KRONENGASSE;;141322;;
2021-12-02 15:19:00.000;SU;PKW;SUZUKI;KRONENGASSE;;141322;;
2021-12-02 15:15:00.000;K;PKW;SMART;KRONENGASSE;9;113140;;
2021-12-02 15:15:00.000;K;PKW;BMW;KRONENGASSE;9;113140;;
2021-12-03 12:25:00.000;K;PKW;OPEL;REHORSTSTR.;72;141312;;
2021-12-03 12:00:00.000;GL;PKW;MERCEDES;JOHANN-CLASSEN-STR.;;141245;;
2021-12-02 14:10:00.000;K;PKW;FIAT;CÄCILIENSTR.;42-44;113142;;
2021-12-02 15:00:00.000;K;PKW;VW-VOLKSWAGEN;CÄCILIENSTR.;42-44;113140;;
2021-12-02 15:10:00.000;K;PKW;VW-VOLKSWAGEN;CÄCILIENSTR.;42-44;113140;;
2021-12-02 13:19:00.000;K;PKW;NISSAN;KRONENGASSE;3;113141;;
2021-12-02 12:16:00.000;K;PKW;MERCEDES;KRONENGASSE;;141324;;
2021-12-02 13:43:00.000;PAF;PKW;MERCEDES;KRONENGASSE;9;113140;;
2021-12-01 12:10:00.000;SU;PKW;FORD;HELENENWALLSTR.;;141312;;
2021-12-01 11:45:00.000;GL;PKW;MINI;HELENENWALLSTR.;;113140;;
2021-12-01 11:45:00.000;SLE;PKW;VW-VOLKSWAGEN;HELENENWALLSTR.;;113140;;
2021-12-01 11:45:00.000;PCH;PKW;OPEL;HELENENWALLSTR.;;113140;;
2021-12-01 07:35:00.000;K;PKW;SAAB;JOHANNES-MÜLLER-STR.;27;141302;112042;
2021-12-01 07:45:00.000;K;PKW;KIA;RIEHLER GÜRTEL;17;141322;;
2021-12-03 10:55:00.000;K;PKW;MERCEDES;VORSTERSTR.;;113140;;
2021-12-03 10:55:00.000;AC;PKW;VW-VOLKSWAGEN;VORSTERSTR.;;113140;;
2021-12-03 10:30:00.000;K;PKW;MERCEDES;VORSTERSTR.;;113140;;
