datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-03-04 07:21:00.000;K;PKW;OPEL;WEIMARER STR.;30;141312;;
2020-03-04 07:21:00.000;K;PKW;SEAT;FRANKFURTER STR.;;937221;;
2020-03-04 07:07:00.000;K;PKW;MERCEDES;GOTHAER PLATZ;2;112402;;
2020-03-04 07:07:00.000;K;PKW;FORD;GOTHAER PLATZ;;935921;;
2020-03-04 07:07:00.000;K;PKW;NISSAN;GOTHAER PLATZ;;935921;;
2020-03-03 08:50:00.000;K;PKW;SMART;WINTERBERGER STR.;;141324;;
2020-03-03 10:59:00.000;K;PKW;VW-VOLKSWAGEN;OBERER BRUCHWEG;;141112;;
2020-03-03 10:59:00.000;GL;PKW;SMART;OBERER BRUCHWEG;;141113;;
2020-03-03 11:10:00.000;GL;PKW;MERCEDES;OLPENER STR.;;113140;;
2020-03-03 11:10:00.000;K;PKW;HYUNDAI;OLPENER STR.;;113140;;
2020-03-03 11:10:00.000;K;PKW;FORD;OLPENER STR.;;113140;;
2020-03-03 10:59:00.000;K;PKW;NISSAN;OBERER BRUCHWEG;;141112;;
2020-03-03 10:03:00.000;K;PKW;OPEL;SCHÖSSLERSTR.;10;142103;;
2020-03-03 08:50:00.000;K;PKW;FORD;WINTERBERGER STR.;1A;141312;112042;
2020-03-03 08:50:00.000;HH;PKW;VW-VOLKSWAGEN;WINTERBERGER STR.;26-32;141312;112042;
2020-03-03 08:30:00.000;K;PKW;BMW;ADALBERTSTR.;14;112402;;
2020-03-03 08:30:00.000;MY;PKW;VW-VOLKSWAGEN;ERLANGER STR.;;141322;;
2020-03-03 07:07:00.000;GL;PKW;AUDI;KÖSENER WEG;;112273;;
2020-03-03 08:01:00.000;K;PKW;BMW;APOLDAER WEG;;141310;;
2020-03-03 07:07:00.000;K;PKW;NISSAN;WEIMARER STR.;17;141314;;
2020-03-03 07:07:00.000;K;PKW;FORD;WEIMARER STR.;27;112273;;
2020-03-03 07:28:00.000;NE;PKW;SMART;KOBURGER PLATZ;6;141312;;
