datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-01-14 10:19:00.000;K;PKW;SMART;NEUSSER STR.;186;113140;;
2021-01-14 10:16:00.000;K;PKW;PEUGEOT;NEUSSER STR.;195;113140;;
2021-01-14 10:18:00.000;OE;PKW;KIA;NEUSSER STR.;183;113140;;
2021-01-14 10:09:00.000;K;PKW;MERCEDES;NEUSSER STR.;235;113140;;
2021-01-14 08:24:00.000;K;PKW;BMW;NEUSSER STR.;321;141324;;
2021-01-14 09:23:00.000;K;PKW;MERCEDES;NEUSSER STR.;315;113140;;
2021-01-14 09:17:00.000;K;PKW;FORD;NEUSSER STR.;305;113140;;
2021-01-14 09:16:00.000;SU;PKW;OPEL;NEUSSER STR.;303;113140;;
2021-01-14 09:13:00.000;K;PKW;MERCEDES;NEUSSER STR.;287;113140;;
2021-01-14 09:12:00.000;K;PKW;VW-VOLKSWAGEN;NEUSSER STR.;289;113140;;
2021-01-14 09:10:00.000;K;PKW;FORD;NEUSSER STR.;275-277;113140;;
2021-01-14 09:06:00.000;K;PKW;VW-VOLKSWAGEN;NEUSSER STR.;233;113140;;
2021-01-14 09:05:00.000;K;PKW;SMART;NEUSSER STR.;219;113140;;
2021-01-14 08:50:00.000;K;PKW;OPEL;NEUSSER STR.;181;910321;;
2021-01-14 08:50:00.000;K;PKW;BMW;NEUSSER STR.;179;910321;;
2021-01-14 08:35:00.000;K;PKW;VW-VOLKSWAGEN;NEUSSER STR.;273;910321;;
2021-01-14 08:32:00.000;K;PKW;OPEL;NEUSSER STR.;285;141322;;
2021-01-14 08:24:00.000;GL;PKW;TOYOTA;NEUSSER STR.;314A;141322;;
2021-01-14 08:10:00.000;K;PKW;RENAULT;NEUSSER STR.;422;112216;;
2021-01-14 07:20:00.000;FB;PKW;VW-VOLKSWAGEN;USAMBARASTR.;;112273;;
2021-01-13 15:28:00.000;K;PKW;FORD;NEUSSER STR.;285;141322;;
2021-01-13 15:22:00.000;K;PKW;BMW;NEUSSER STR.;317;113140;;
2021-01-13 13:10:00.000;K;PKW;MERCEDES;NEUSSER STR.;420;113140;;
2021-01-13 13:50:00.000;K;PKW;FORD;NEUSSER STR.;273;910321;;
2021-01-13 13:42:00.000;K;PKW;NISSAN;NEUSSER STR.;279;113140;;
2021-01-13 13:39:00.000;K;PKW;BMW;NEUSSER STR.;307;113140;;
2021-01-13 13:30:00.000;K;PKW;MERCEDES;NEUSSER STR.;336-338;910321;;
2021-01-13 12:13:00.000;K;PKW;MINI;NEUSSER STR.;289;113140;;
2021-01-14 12:20:00.000;K;PKW;SEAT;VENLOER STR.;425B;142278;;
2021-01-14 11:52:00.000;GL;PKW;HYUNDAI;PLATENSTR.;8;141302;;
2021-01-14 12:20:00.000;LEV;PKW;VW-VOLKSWAGEN;SENEFELDERSTR.;;142272;;
2021-01-14 12:14:00.000;K;PKW;AUDI;VENLOER STR.;354B;141322;;
2021-01-14 12:02:00.000;K;PKW;OPEL;SIMARPLATZ;;142272;112372;112102
2021-01-14 11:14:00.000;JÜL;PKW;FIAT;VOGELSANGER STR.;280;141322;;
2021-01-14 11:04:00.000;K;PKW;FORD;NONNIWEG;;329119;;
2021-01-14 11:11:00.000;K;PKW;VW-VOLKSWAGEN;MELATENER WEG;;112402;;
2021-01-14 10:58:00.000;K;PKW;VW-VOLKSWAGEN;NONNIWEG;7;141245;;
2021-01-14 10:58:00.000;BM;PKW;MAZDA;NONNIWEG;;141312;;
2021-01-14 08:39:00.000;W;PKW;SEAT;VENLOER STR.;456;141324;;
2021-01-14 08:45:00.000;HH;PKW;SMART;VENLOER STR.;414;141322;;
2021-01-14 08:37:00.000;LEV;PKW;BMW;LEYENDECKERSTR.;69A;141312;;
2021-01-14 08:30:00.000;K;PKW;VW-VOLKSWAGEN;VENLOER STR.;461;141322;;
2021-01-14 08:30:00.000;K;PKW;RENAULT;VENLOER STR.;497;112402;;
2021-01-14 08:00:00.000;K;PKW;VOLVO;AM ROSENGARTEN;95;141312;;
