datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-07-30 11:50:00.000;K;PKW;RENAULT;HOHENZOLLERNRING;;141245;;
2021-07-30 11:41:00.000;K;PKW;PEUGEOT;HOHENZOLLERNRING;44;113140;;
2021-07-30 11:38:00.000;K;PKW;VW-VOLKSWAGEN;HOHENZOLLERNRING;46;113140;;
2021-07-30 11:38:00.000;K;PKW;MERCEDES;HOHENZOLLERNRING;50;113140;;
2021-07-30 11:34:00.000;K;PKW;ALFA-ROMEO;HOHENZOLLERNRING;52;113140;;
2021-07-30 11:34:00.000;K;PKW;BMW;HOHENZOLLERNRING;52;113140;;
2021-07-30 09:50:00.000;K;PKW;BMW;HAHNENSTR.;2;141322;;
2021-07-30 09:45:00.000;K;PKW;VW-VOLKSWAGEN;MITTELSTR.;11;113140;;
2021-07-30 08:48:00.000;K;PKW;PEUGEOT;FRIESENWALL;;141312;;
2021-07-30 08:28:00.000;M;PKW;MERCEDES;APOSTELNKLOSTER;17/19;141322;;
2021-07-30 11:30:00.000;K;PKW;TESLA;GIERSHAUSENER WEG;;141062;;
2021-07-30 11:30:00.000;K;PKW;FORD;GIERSHAUSENER WEG;;141062;;
2021-07-30 11:30:00.000;K;PKW;VW-VOLKSWAGEN;GIERSHAUSENER WEG;;141062;;
2021-07-30 11:30:00.000;;PKW;TESLA;GIERSHAUSENER WEG;;141062;;
2021-07-30 11:24:00.000;K;PKW;FORD;HASELNUSSWEG;32;113140;;
2021-07-30 11:24:00.000;K;PKW;BMW;HASELNUSSWEG;36;113140;;
2021-07-30 11:22:00.000;K;PKW;VW-VOLKSWAGEN;HASELNUSSWEG;36;113140;;
2021-07-30 11:22:00.000;K;PKW;MERCEDES;HASELNUSSWEG;38;141322;;
2021-07-30 10:35:00.000;K;PKW;CITROEN;HASELNUSSWEG;25;113140;;
2021-07-30 10:34:00.000;K;PKW;SMART;HASELNUSSWEG;19;113140;;
2021-07-30 08:31:00.000;K;PKW;MERCEDES;FÜHLINGER WEG;11;112403;;
2021-07-30 08:21:00.000;K;PKW;SMART;GRASNELKENWEG;26;142103;;
2021-07-30 08:21:00.000;K;PKW;AUDI;SANDDORNWEG;20;142103;;
2021-07-30 10:27:00.000;SU;PKW;VW-VOLKSWAGEN;MATHIASKIRCHPLATZ;;141245;;
2021-07-30 10:21:00.000;K;PKW;TOYOTA;HEBBELSTR.;72;329119;;
2021-07-30 10:19:00.000;K;PKW;VW-VOLKSWAGEN;HEBBELSTR.;61;329610;;
2021-07-30 08:20:00.000;DU;PKW;PEUGEOT;GOLTSTEINSTR.;;141312;112042;
2021-07-30 23:01:00.000;K;PKW;OPEL;HANNS-KLEMM-STR.;4;112272;;
2021-07-30 22:25:00.000;AH;PKW;KIA;HANSARING;53-59;113140;;
2021-07-30 22:25:00.000;DU;PKW;MERCEDES;HANSARING;53-59;113140;;
2021-07-30 22:18:00.000;K;PKW;MERCEDES;HANSARING;69-73;113140;;
2021-07-30 22:17:00.000;K;PKW;VW-VOLKSWAGEN;VOGTEISTR.;;141303;;
2021-07-30 22:10:00.000;BM;PKW;MERCEDES;HANSARING;;113140;;
2021-07-30 22:09:00.000;K;PKW;CHEVROLET;HANSARING;;113140;;
2021-07-30 22:05:00.000;K;PKW;NISSAN;HANSARING;;113140;;
2021-07-30 22:05:00.000;KR;PKW;BMW;HANSARING;;113140;;
2021-07-30 22:06:00.000;NR;PKW;FIAT;HANSARING;63-67;141312;;
2021-07-30 21:58:00.000;AW;PKW;BMW;HANSARING;;113140;;
2021-07-09 07:05:00.000;K;PKW;FORD;WASSERWERKSTR.;;937221;;
2021-07-13 09:34:00.000;MO;PKW;FORD;EINTRACHTSTR.;2;141322;;
2021-07-09 08:30:00.000;LEV;PKW;VW-VOLKSWAGEN;FRANKFURTER STR.;104;141313;;
2021-07-09 08:30:00.000;K;PKW;HYUNDAI;REGENTENSTR.;68-70;142103;;
2021-07-09 08:27:00.000;MS;PKW;OPEL;RATSSTR.;6-8;329113;;
