datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-11-09 10:50:00.000;K;PKW;FORD;ACHTERSTR.;54;113140;;
2020-11-09 10:36:00.000;K;PKW;OPEL;ACHTERSTR.;;113140;;
2020-11-09 10:36:00.000;GM;PKW;FIAT;ACHTERSTR.;;113140;;
2020-11-09 10:36:00.000;K;PKW;BMW;ACHTERSTR.;;113140;;
2020-11-11 11:58:00.000;K;PKW;MERCEDES;BERGISCH GLADBACHER STR.;609;113140;;
2020-11-12 08:10:00.000;ME;PKW;VW-VOLKSWAGEN;SCHEIDEMANNSTR.;;112272;;
2020-11-12 08:30:00.000;KR;Kraftrad;UNBEKANNT;PICCOLOMINISTR.;;112402;;
2020-11-12 10:24:00.000;K;PKW;AUDI;BERGISCH GLADBACHER STR.;;937221;;
2020-11-12 11:17:00.000;K;PKW;MERCEDES;BERGISCH GLADBACHER STR.;629;141322;;
2020-11-12 11:24:00.000;K;PKW;BMW;BERGISCH GLADBACHER STR.;609;113140;;
2020-11-12 11:03:00.000;K;PKW;OPEL;MUSÄUSSTR.;10;141322;;
2020-11-12 11:02:00.000;WI;LKW;MERCEDES;BECHSTEINSTR.;2;112403;141312;
2020-11-12 09:35:00.000;BM;PKW;FORD;RINGENSTR.;1;142278;;
2020-11-12 09:31:00.000;MZ;PKW;FORD;VISCHERINGSTR.;;141412;;
2020-11-12 09:11:00.000;K;PKW;VW-VOLKSWAGEN;BERTHA-VON-SUTTNER-STR.;37;141322;;
2020-11-12 09:15:00.000;BL;PKW;BMW;BERTHA-VON-SUTTNER-STR.;37;141322;;
2020-11-12 08:55:00.000;LEV;PKW;BMW;BERGISCH GLADBACHER STR.;477;141322;;
2020-11-12 08:30:00.000;AK;PKW;FIAT;FRIEDLANDSTR.;8;141312;;
2020-11-12 08:40:00.000;GL;PKW;OPEL;FRIEDLANDSTR.;9;141312;112042;
2020-11-12 08:20:00.000;K;PKW;AUDI;PICCOLOMINISTR.;306;141322;;
2020-11-11 12:15:00.000;K;PKW;VW-VOLKSWAGEN;BERGISCH GLADBACHER STR.;581;113140;;
2020-11-11 12:17:00.000;K;PKW;FORD;BERGISCH GLADBACHER STR.;577;113140;;
2020-11-11 12:12:00.000;GV;PKW;TOYOTA;BERGISCH GLADBACHER STR.;585;113140;;
2020-11-11 12:02:00.000;SG;PKW;VW-VOLKSWAGEN;BERGISCH GLADBACHER STR.;604;141100;;
2020-11-11 12:07:00.000;K;PKW;MERCEDES;BERGISCH GLADBACHER STR.;597;113140;;
2020-11-11 12:06:00.000;K;PKW;OPEL;BERGISCH GLADBACHER STR.;599;113140;;
2020-11-11 12:02:00.000;K;PKW;FORD;BERGISCH GLADBACHER STR.;599;113140;;
2020-11-11 11:58:00.000;K;PKW;RENAULT;BERGISCH GLADBACHER STR.;609;113140;;
2020-11-11 11:58:00.000;LDS;PKW;MAZDA;BERGISCH GLADBACHER STR.;609;113140;;
2020-11-11 11:25:00.000;K;PKW;BMW;BERGISCH GLADBACHER STR.;629;141322;;
2020-11-11 11:02:00.000;K;PKW;FORD;BERGISCH GLADBACHER STR.;629;112292;;
2020-11-11 10:45:00.000;K;PKW;VW-VOLKSWAGEN;SCHNELLWEIDER STR.;36;112402;141322;
2020-11-11 10:18:00.000;BL;PKW;BMW;BERTHA-VON-SUTTNER-STR.;37;141322;;
2020-11-11 08:56:00.000;TP;PKW;VW-VOLKSWAGEN;FRIEDLANDSTR.;21;141312;;
2020-11-11 08:55:00.000;BOR;PKW;IVECO;FRIEDLANDSTR.;6;141312;;
2020-11-11 08:55:00.000;AK;PKW;FIAT;FRIEDLANDSTR.;8;141312;;
2020-11-11 08:56:00.000;K;PKW;BMW;RINGENSTR.;20;141245;;
2020-11-11 08:12:00.000;K;PKW;FORD;WILHELM-DAVID-STR.;88;141312;;
2020-11-11 08:12:00.000;K;PKW;FORD;ERNST-CASSEL-STR.;;142103;;
2020-11-12 10:50:00.000;K;PKW;MERCEDES;KAISERSTR.;1A;113142;;
2020-11-12 09:23:00.000;K;PKW;AUDI;KAISERSTR.;;113143;;
2020-11-12 09:15:00.000;K;PKW;BMW;KAISERSTR.;5B;113143;;
2020-11-12 11:19:00.000;K;PKW;RENAULT;KUPFERGASSE PO;;112051;;
2020-11-12 11:18:00.000;K;PKW;RENAULT;KUPFERGASSE PO;;141311;;
2020-11-12 10:48:00.000;K;PKW;VOLVO;KAISERSTR.;;141322;;
2020-11-12 10:51:00.000;K;PKW;SKODA;KAISERSTR.;1A;141322;;
2020-11-12 10:53:00.000;SU;PKW;VW-VOLKSWAGEN;KAISERSTR.;1A;113140;;
2020-11-12 10:50:00.000;K;PKW;VW-VOLKSWAGEN;KAISERSTR.;1B;141322;;
2020-11-12 10:49:00.000;K;PKW;VW-VOLKSWAGEN;KAISERSTR.;1B;113140;;
2020-11-12 10:46:00.000;K;PKW;VW-VOLKSWAGEN;KAISERSTR.;1;113140;;
2020-11-12 10:43:00.000;K;PKW;FORD;KAISERSTR.;5B;113140;;
2020-11-12 07:32:00.000;K;PKW;VW-VOLKSWAGEN;ELSDORFER STR.;34;141314;112044;
2020-11-12 10:24:00.000;K;PKW;TOYOTA;AM SCHWANEBITZER HOF;;112402;141312;141413
2020-11-12 09:57:00.000;GM;PKW;AUDI;GRONAUSTR.;2;141322;;
2020-11-12 09:57:00.000;LEV;PKW;MAZDA;GRONAUSTR.;;927421;;
2020-11-12 09:38:00.000;K;PKW;MERCEDES;OTTMAR-POHL-PLATZ;1;142278;;
2020-11-12 09:24:00.000;K;PKW;VW-VOLKSWAGEN;KAISERSTR.;;113140;;
2020-11-12 09:20:00.000;SU;PKW;MERCEDES;KAISERSTR.;1A;113140;;
2020-11-12 08:29:00.000;PF;PKW;JEEP;BEETHOVENSTR. PO;6;141245;;
2020-11-12 08:29:00.000;K;PKW;KIA;BEETHOVENSTR. PO;;141412;;
2020-11-12 08:21:00.000;K;PKW;VW-VOLKSWAGEN;HUBERTUSSTR. PO;;112262;;
2020-11-12 07:48:00.000;K;PKW;VOLVO;KUPFERGASSE PO;;141311;112050;
2020-11-12 07:21:00.000;K;PKW;MERCEDES;STETTINER STR. PO;;927421;;
2020-11-11 14:37:00.000;K;PKW;RENAULT;KUPFERGASSE PO;;141310;;
2020-11-11 14:56:00.000;K;PKW;AUDI;KUPFERGASSE PO;;141312;;
2020-11-11 14:46:00.000;K;PKW;FORD;ELSDORFER STR.;34;141312;112042;
2020-11-11 14:46:00.000;K;PKW;SUZUKI;ELSDORFER STR.;34;141312;112042;
