datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-09-04 10:45:00.000;K;PKW;MERCEDES;OBERER BRUCHWEG;;141112;;
2020-09-04 10:45:00.000;SU;PKW;DACIA;OBERER BRUCHWEG;;141112;;
2020-09-04 10:25:00.000;HH;PKW;VW-VOLKSWAGEN;DATTENFELDER STR.;;141312;;
2020-09-02 09:00:00.000;MZG;PKW;BMW;BEETHOVENSTR.;5-13;141325;;
2020-09-04 09:40:00.000;K;PKW;VW-VOLKSWAGEN;ENGELBERTSTR.;31A;113144;;
2020-09-04 09:40:00.000;LEV;PKW;AUDI;ENGELBERTSTR.;31A;113144;;
2020-09-04 13:30:00.000;BM;PKW;FORD;MOZARTSTR.;32-36;113140;;
2020-09-04 13:30:00.000;K;PKW;VW-VOLKSWAGEN;MOZARTSTR.;32-36;113140;;
2020-09-04 13:20:00.000;BM;PKW;CITROEN;MOZARTSTR.;32-36;113140;;
2020-09-04 11:45:00.000;GL;PKW;MERCEDES;LINDENSTR.;82;141322;;
2020-09-04 10:10:00.000;F;PKW;BMW;LINDENSTR.;52;141324;;
2020-09-04 11:22:00.000;OS;PKW;CITROEN;JÜLICHER STR.;5;113141;;
2020-09-11 08:10:00.000;K;PKW;RENAULT;BERNHARD-LETTERHAUS-STR.;2;112405;;
2020-09-10 07:04:00.000;K;PKW;RENAULT;BERNHARD-LETTERHAUS-STR.;2;112402;;
2020-09-10 08:46:00.000;SG;PKW;VW-VOLKSWAGEN;KASPARSTR.;7;142104;;
2020-09-10 07:42:00.000;K;PKW;MERCEDES;BALTHASARSTR.;;142104;;
2020-09-10 11:55:00.000;K;PKW;MERCEDES;RIEHLER STR.;3;141313;;
2020-09-10 12:00:00.000;GP;PKW;FIAT;MAINZER STR.;;142262;;
2020-09-10 14:00:00.000;SU;PKW;FORD;NEUSSER STR.;352-354;142278;;
2020-09-10 14:13:00.000;K;PKW;FORD;NEUSSER STR.;378;113140;;
2020-09-10 15:13:00.000;K;PKW;FORD;NEUSSER STR.;309;113140;;
2020-09-10 15:19:00.000;K;PKW;LANCIA;NEUSSER STR.;303-305;113140;;
2020-09-10 15:27:00.000;WAF;PKW;KIA;NEUSSER STR.;287-289;113140;;
2020-09-10 15:32:00.000;K;PKW;FORD;NEUSSER STR.;279;113140;;
2020-09-11 07:33:00.000;K;PKW;VW-VOLKSWAGEN;FRIEDRICH-EBERT-PLATZ;220;141313;;
2020-09-11 07:35:00.000;K;PKW;HYUNDAI;GELSENKIRCHENER STR.;;112262;;
2020-09-10 14:08:00.000;SU;PKW;RENAULT;ALTEBURGER WALL;16;113140;;
2020-09-10 14:00:00.000;GÖ;PKW;AUDI;ALTEBURGER WALL;6;113140;;
2020-09-10 09:20:00.000;BM;PKW;OPEL;ALTEBURGER WALL;2;113144;112044;
2020-09-10 13:29:00.000;K;PKW;SKODA;TITUSSTR.;16-22;113140;;
2020-09-10 10:05:00.000;K;PKW;VW-VOLKSWAGEN;TITUSSTR.;26;141314;;
2020-09-10 13:25:00.000;SU;PKW;VW-VOLKSWAGEN;TITUSSTR.;24;113140;;
2020-09-10 13:25:00.000;K;PKW;SKODA;TITUSSTR.;24;113140;;
2020-09-10 13:25:00.000;K;PKW;AUDI;TITUSSTR.;24;113140;;
2020-09-10 10:05:00.000;NE;PKW;BMW;TITUSSTR.;24;113144;;
