datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-04-12 10:38:00.000;K;PKW;VW-VOLKSWAGEN;REMIGIUSSTR.;32;113140;;
2021-04-12 10:33:00.000;K;PKW;OPEL;REMIGIUSSTR.;38-40;113140;;
2021-04-12 10:37:00.000;K;PKW;MINI;REMIGIUSSTR.;40;113140;;
2021-04-12 10:31:00.000;GAP;PKW;NISSAN;REMIGIUSSTR.;49;113140;;
2021-04-12 10:29:00.000;RS;PKW;TOYOTA;REMIGIUSSTR.;47;113140;;
2021-04-12 10:27:00.000;K;PKW;FORD;REMIGIUSSTR.;41-43;113140;;
2021-04-12 10:25:00.000;K;PKW;VW-VOLKSWAGEN;REMIGIUSSTR.;34;113140;;
2021-04-12 10:25:00.000;BN;PKW;OPEL;REMIGIUSSTR.;41;113140;;
2021-04-12 10:22:00.000;K;PKW;MERCEDES;REMIGIUSSTR.;32;113140;;
2021-04-12 10:20:00.000;BO;PKW;FORD;REMIGIUSSTR.;;113140;;
2021-04-12 10:18:00.000;AW;PKW;OPEL;REMIGIUSSTR.;;113140;;
2021-04-12 10:11:00.000;K;PKW;RENAULT;REMIGIUSSTR.;53;113140;;
2021-04-12 10:16:00.000;K;PKW;AUDI;REMIGIUSSTR.;;113140;;
2021-04-13 08:00:00.000;NE;PKW;VW-VOLKSWAGEN;HOMARSTR.;;112402;;
2021-04-13 07:51:00.000;K;PKW;MERCEDES;DINKELSBÜHLER STR.;;112402;;
2021-04-13 07:51:00.000;K;PKW;PEUGEOT;ROTHENBURGER STR.;;112402;;
2021-04-13 07:45:00.000;HSK;PKW;OPEL;ROTHENBURGER STR.;1;112402;;
2021-04-13 07:45:00.000;K;PKW;VW-VOLKSWAGEN;ROTHENBURGER STR.;1;112402;;
2021-04-13 07:40:00.000;K;PKW;OPEL;WÜRZBURGER STR.;;112402;;
2021-04-13 07:35:00.000;K;PKW;MERCEDES;GERMANIASTR.;;112402;;
2021-04-13 07:24:00.000;K;PKW;OPEL;WALDSTR.;3;142103;;
2021-04-13 07:22:00.000;K;PKW;VW-VOLKSWAGEN;WALDSTR.;3;142103;;
2021-04-12 11:39:00.000;K;PKW;VW-VOLKSWAGEN;HANS-SCHULTEN-STR.;6;329610;;
2021-04-12 11:37:00.000;K;PKW;MERCEDES;HANS-SCHULTEN-STR.;6;329113;;
2021-04-12 11:26:00.000;K;PKW;FORD;ROBERT-SCHUMAN-STR.;12A;141312;;
2021-04-12 12:36:00.000;TR;PKW;OPEL;ZUGWEG;44;141314;112044;
2021-04-13 07:30:00.000;TR;PKW;OPEL;ZUGWEG;44;141312;112042;
2021-04-13 07:00:00.000;BN;PKW;CITROEN;BONNER WALL;;112404;;
2021-04-12 11:16:00.000;K;PKW;OPEL;ANDREAS-HERMES-STR.;3;141312;;
2021-04-12 11:16:00.000;K;PKW;AUDI;ANDREAS-HERMES-STR.;3;141312;;
2021-04-12 13:18:00.000;248;LEICHTKRAFTRAD;UNBEKANNT;FILZENGRABEN;;112413;;
2021-04-12 13:38:00.000;K;PKW;MAZDA;AM MALZBÜCHEL;1;113140;;
2021-04-12 10:23:00.000;K;PKW;NISSAN;FLORENTINE-EICHLER-STR.;32;112403;;
2021-04-12 10:23:00.000;K;PKW;VW-VOLKSWAGEN;FLORENTINE-EICHLER-STR.;32;112402;;
2021-04-12 13:18:00.000;K;PKW;FORD;PETER-WELTER-PLATZ;2;113140;;
2021-04-12 13:18:00.000;K;PKW;VOLVO;PETER-WELTER-PLATZ;2;113140;;
2021-04-12 13:18:00.000;K;PKW;AUDI;PETER-WELTER-PLATZ;2;113140;;
