strasse;hausnummer;Latitude;Longitude
BONNER STR.;484;50.90127;6.96495
BONNER STR.;48-58;50.88862;7.07243
BONNER STR.;488;50.90097;6.96506
BONNER STR.;489;50.89787;6.96645
BONNER STR.;49;50.91779;6.96073
BONNER STR.;49/51;50.89065;7.07478
BONNER STR.;5;50.92055;6.95993
BONNER STR.;50;50.91816;6.96029
BONNER STR.;501;50.89718;6.96703
BONNER STR.;502;50.89935;6.96549
BONNER STR.;503;50.89713;6.96705
BONNER STR.;504A-506A;50.89857;6.96566
BONNER STR.;50-52;50.91816;6.96029
BONNER STR.;50/52;50.91806;6.96032
BONNER STR.;506;50.89822;6.96575
BONNER STR.;506A;50.89857;6.96566
BONNER STR.;506C;50.89838;6.9657
BONNER STR.;506D;50.89825;6.96573
BONNER STR.;51;50.89065;7.07478
BONNER STR.;513;50.89672;6.96663
BONNER STR.;517;50.89627;6.96678
BONNER STR.;51A;50.89065;7.07478
BONNER STR.;52;50.91806;6.96032
BONNER STR.;52-54;50.91806;6.96032
BONNER STR.;52/54;50.88889;7.07324
BONNER STR.;526;50.89711;6.96599
BONNER STR.;526 A-E;50.89711;6.96599
BONNER STR.;528-528A;50.89661;6.96588
BONNER STR.;528A;50.89661;6.96588
BONNER STR.;528 A;50.89661;6.96588
BONNER STR.;53;50.89068;7.07497
BONNER STR.;530;50.89661;6.96588
BONNER STR.;530-532;50.89661;6.96588
BONNER STR.;532;50.8963;6.96616
BONNER STR.;539;50.8954;6.967
BONNER STR.;54;50.88889;7.07324
BONNER STR.;540;50.89552;6.96629
BONNER STR.;54-56;50.88889;7.07324
BONNER STR.;54/56;50.91792;6.96036
BONNER STR.;56;50.91792;6.96036
BONNER STR.;56-58;50.91792;6.96036
BONNER STR.;56/58;50.88917;7.07403
BONNER STR.;57;50.89099;7.07476
BONNER STR.;5-7;50.92055;6.95993
BONNER STR.;58;50.88917;7.07403
BONNER STR.;58-60;50.88917;7.07403
BONNER STR.;58/60;50.91778;6.9604
BONNER STR.;59;50.89121;7.07455
BONNER STR.;5A;50.92055;6.95993
BONNER STR.;6;50.92053;6.95961
BONNER STR.;60;50.91778;6.9604
BONNER STR.;60-62;50.91778;6.9604
BONNER STR.;60/62;50.91771;6.96042
BONNER STR.;62;50.91771;6.96042
BONNER STR.;62-64;50.91771;6.96042
BONNER STR.;64;50.88948;7.07512
BONNER STR.;66;50.91756;6.96046
BONNER STR.;66-68;50.91756;6.96046
BONNER STR.;67;50.91733;6.96087
BONNER STR.;67-69;50.91733;6.96087
BONNER STR.;67/69;50.91726;6.96089
BONNER STR.;68;50.9175;6.96048
BONNER STR.;6-8;50.92053;6.95961
BONNER STR.;6/8;50.92046;6.95963
BONNER STR.;69;50.91726;6.96089
BONNER STR.;69-71;50.91726;6.96089
BONNER STR.;70;50.91745;6.9605
BONNER STR.;71;50.91716;6.96091
BONNER STR.;72;50.91738;6.96051
BONNER STR.;73;50.917;6.96096
BONNER STR.;74;50.88977;7.07613
BONNER STR.;74-76;50.88977;7.07613
BONNER STR.;75;50.91685;6.96101
BONNER STR.;76;50.91726;6.96055
BONNER STR.;76-78;50.91726;6.96055
BONNER STR.;76/78;50.9172;6.96056
BONNER STR.;77;50.91671;6.96104
BONNER STR.;78;50.9172;6.96056
BONNER STR.;8;50.92046;6.95963
BONNER STR.;80-82;50.91708;6.9606
BONNER STR.;8-10;50.92046;6.95963
BONNER STR.;84;50.91694;6.96064
BONNER STR.;84-86;50.91694;6.96064
BONNER STR.;86;50.91687;6.96066
BONNER STR.;86-88;50.91687;6.96066
BONNER STR.;86/88;50.89102;7.07532
BONNER STR.;88;50.89102;7.07532
BONNER STR.;89;50.91598;6.96129
BONNER STR.;89-91;50.91598;6.96129
BONNER STR.;9;50.92036;6.95998
BONNER STR.;90;50.91668;6.96072
BONNER STR.;91;50.91586;6.96132
BONNER STR.;K;50.76552;7.17574
BONNER STR.;ME;50.90675;6.96227
BONNER STR.;;50.90675;6.96227
BONNER STR. PO;11;50.88823;7.06805
BONNER STR. PO;18;50.92006;6.95975
BONNER STR. PO;23/27;50.88873;7.07129
BONNER STR. PO;244;50.90853;6.96289
BONNER STR. PO;25-27;50.91924;6.96031
BONNER STR. PO;2A;50.8877;7.06621
BONNER STR. PO;3;50.92064;6.9599
BONNER STR. PO;3A;50.92064;6.9599
BONNER STR. PO;43;50.91816;6.96062
BONNER STR. PO;45;50.91803;6.96066
BONNER STR. PO;46;50.91864;6.96016
BONNER STR. PO;47;50.91788;6.96071
BONNER STR. PO;47-49;50.91788;6.96071
BONNER STR. PO;48;50.88862;7.07243
BONNER STR. PO;48-50;50.91816;6.96029
BONNER STR. PO;50;50.91816;6.96029
BONNER STR. PO;50-48;50.91816;6.96029
BONNER STR. PO;506;50.89822;6.96575
BONNER STR. PO;51;50.89065;7.07478
BONNER STR. PO;51-51A;50.89065;7.07478
BONNER STR. PO;51A;50.89065;7.07478
BONNER STR. PO;51 A;50.90535;6.96409
BONNER STR. PO;52;50.91806;6.96032
BONNER STR. PO;53;50.89068;7.07497
BONNER STR. PO;54;50.88889;7.07324
BONNER STR. PO;56;50.91792;6.96036
BONNER STR. PO;57;50.89099;7.07476
BONNER STR. PO;58;50.88917;7.07403
BONNER STR. PO;58-60;50.91778;6.9604
BONNER STR. PO;59;50.89121;7.07455
BONNER STR. PO;60;50.91778;6.9604
BONNER STR. PO;62;50.91771;6.96042
BONNER STR. PO;62-62A;50.8894;7.07478
BONNER STR. PO;62A;50.8894;7.07478
BONNER STR. PO;63;50.91746;6.96083
BONNER STR. PO;65;50.91738;6.96085
BONNER STR. PO;66;50.91756;6.96046
BONNER STR. PO;67;50.91733;6.96087
BONNER STR. PO;68;50.9175;6.96048
BONNER STR. PO;68-70;50.9175;6.96048
BONNER STR. PO;70;50.91745;6.9605
BONNER STR. PO;70-72;50.91738;6.96051
BONNER STR. PO;72-78;50.9172;6.96056
BONNER STR. PO;76;50.91726;6.96055
BONNER STR. PO;78;50.9172;6.96056
BONNER STR. PO;78-76;50.9172;6.96056
BONNER STR. PO;80;50.91708;6.9606
BONNER STR. PO;84;50.91694;6.96064
BONNER STR. PO;86;50.91687;6.96066
BONNER STR. PO;90;50.91668;6.96072
BONNER STR. PO;94;50.9166;6.96074
BONNER STR. PO;96;50.89171;7.0749
BONNER STR. PO;98;50.91578;6.96085
BONNER STR. PO;;50.90675;6.96227
BONNER WALL;104;50.91724;6.95393
BONNER WALL;106;50.91727;6.95373
BONNER WALL;108;50.91748;6.95288
BONNER WALL;11;50.91644;6.95984
BONNER WALL;110;50.9177;6.95263
BONNER WALL;112;50.9178;6.95244
BONNER WALL;117;50.91649;6.9594
BONNER WALL;118;50.91843;6.95122
BONNER WALL;17;50.91644;6.95664
BONNER WALL;17-19;50.91644;6.95664
BONNER WALL;17/19;50.91676;6.95632
BONNER WALL;19;50.91676;6.95632
BONNER WALL;2;50.91652;6.96035
BONNER WALL;2-4;50.91652;6.96035
BONNER WALL;2/4;50.91654;6.96024
BONNER WALL;25;50.91693;6.95458
BONNER WALL;29;50.91704;6.95359
BONNER WALL;2A;50.9165;6.96058
BONNER WALL;2 A;50.91652;6.96035
BONNER WALL;31;50.91708;6.95324
BONNER WALL;33-35;50.91713;6.95258
BONNER WALL;37;50.9175;6.95222
BONNER WALL;39;50.91773;6.95181
BONNER WALL;39-41;50.91773;6.95181
BONNER WALL;39/41;50.91773;6.95181
BONNER WALL;4;50.91654;6.96024
BONNER WALL;43;50.91786;6.95155
BONNER WALL;45;50.91792;6.95142
BONNER WALL;45-47;50.91792;6.95142
BONNER WALL;49;50.91809;6.9511
BONNER WALL;5;50.9164;6.95953
BONNER WALL;5-17;50.9164;6.95953
BONNER WALL;55;50.91855;6.95023
BONNER WALL;5-7;50.9164;6.95953
BONNER WALL;6;50.91655;6.96012
BONNER WALL;7;50.91643;6.95924
BONNER WALL;7-17;50.91643;6.95924
BONNER WALL;7-19;50.91643;6.95924
BONNER WALL;82;50.91707;6.95549
BONNER WALL;82-84;50.91707;6.95549
BONNER WALL;84;50.9171;6.95526
BONNER WALL;84-86;50.9171;6.95526
BONNER WALL;86;50.91711;6.9551
BONNER WALL;86-88;50.91711;6.9551
BONNER WALL;88;50.91713;6.95496
BONNER WALL;90-92;50.91714;6.95482
BONNER WALL;92;50.91716;6.95468
BONNER WALL;94;50.91717;6.95454
BONNER WALL;94-96;50.91717;6.95454
BONNER WALL;96;50.91719;6.95441
BONNER WALL;98;50.91721;6.95427
BONNER WALL;;50.91706;6.95474
BONNSTR.;126;50.93971;6.81355
BONNSTR.;27;50.93971;6.81355
BONNSTR.;310N;50.93971;6.81355
BONNSTR.;32;50.93971;6.81355
BONNSTR.;42;50.93971;6.81355
BONNSTR.;47;50.93971;6.81355
BONNSTR.;58;50.93971;6.81355
BONNSTR.;78;50.93971;6.81355
BONNSTR.;;50.93971;6.81355
BÖRNESTR.;11;50.9797;6.86378
BÖRNESTR.;13;50.97953;6.86334
BÖRNESTR.;14;50.97986;6.86272
BÖRNESTR.;16;50.97964;6.86283
BÖRNESTR.;20;50.9794;6.86282
BÖRNESTR.;22;50.97918;6.8629
BÖRNESTR.;3-5;50.97964;6.86469
BÖRNESTR.;9;50.9797;6.86401
BÖRNESTR.;;50.97987;6.86422
BORNHEIMER STR.;10;50.90872;6.94227
BORNHEIMER STR.;10-12;50.90872;6.94227
BORNHEIMER STR.;11;50.90632;6.94309
BORNHEIMER STR.;14;50.9084;6.94231
BORNHEIMER STR.;15;50.906;6.94316
BORNHEIMER STR.;17;50.90542;6.94321
BORNHEIMER STR.;19;50.90527;6.94311
BORNHEIMER STR.;1B;50.90711;6.94292
BORNHEIMER STR.;2;50.90927;6.942
BORNHEIMER STR.;20;50.90785;6.94236
BORNHEIMER STR.;22A;50.90719;6.94252
BORNHEIMER STR.;26;50.90691;6.9426
BORNHEIMER STR.;3;50.90695;6.94296
BORNHEIMER STR.;36;50.90613;6.94283
BORNHEIMER STR.;4;50.90913;6.9421
BORNHEIMER STR.;40;50.9058;6.94287
BORNHEIMER STR.;42;50.90564;6.94286
BORNHEIMER STR.;44;50.90548;6.94284
BORNHEIMER STR.;46;50.90531;6.9428
BORNHEIMER STR.;5;50.90679;6.94299
BORNHEIMER STR.;6;50.90899;6.94219
BORNHEIMER STR.;8;50.90885;6.94226
BORNHEIMER STR.;8-10;50.90885;6.94226
BORNHEIMER STR.;;50.90728;6.94272
BÖRSCHGASSE;1A-3G;50.86068;7.03423
BÖRSCHGASSE;1B;50.86095;7.03435
BÖRSCHGASSE;4;50.86024;7.03465
BÖRSCHGASSE;85;50.85978;7.0358
BÖRSCHGASSE;87;50.85978;7.0358
BÖRSCHGASSE;;50.85978;7.0358
BÖRSENGÄSSCHEN;;50.93439;6.96044
BÖRSENPLATZ;1;50.94278;6.95065
BÖRSENPLATZ;;50.94279;6.95058
BORSIGSTR.;1;50.95727;6.90559
BORSIGSTR.;12;50.95731;6.90521
BORSIGSTR.;13;50.95704;6.90675
BORSIGSTR.;15;50.95685;6.90725
BORSIGSTR.;16;50.95713;6.90571
BORSIGSTR.;17;50.95678;6.9075
BORSIGSTR.;19;50.95672;6.90771
BORSIGSTR.;2;50.95756;6.90431
BORSIGSTR.;20;50.95694;6.90637
BORSIGSTR.;20-22;50.95694;6.90637
BORSIGSTR.;22;50.95694;6.90637
BORSIGSTR.;24;50.95692;6.9063
BORSIGSTR.;28;50.95682;6.90678
BORSIGSTR.;30;50.95676;6.90699
BORSIGSTR.;32;50.9567;6.9072
BORSIGSTR.;6;50.95744;6.90468
BORSIGSTR.;77;50.95727;6.90559
BORSIGSTR.;8;50.95739;6.90483
BORSIGSTR.;8-10;50.95739;6.90483
BORSIGSTR.;;50.95727;6.90559
BOSKOOPWEG;2;50.99892;6.85279
BRABANTER STR.;1;50.93674;6.93732
BRABANTER STR.;10;50.93845;6.93765
BRABANTER STR.;11;50.93745;6.9373
BRABANTER STR.;11-9;50.93745;6.9373
BRABANTER STR.;12-14;50.93843;6.93759
BRABANTER STR.;13;50.93771;6.93727
BRABANTER STR.;1-3;50.93674;6.93732
BRABANTER STR.;1/3;50.93683;6.93731
BRABANTER STR.;131;50.93835;6.93751
BRABANTER STR.;13-15;50.93771;6.93727
BRABANTER STR.;13/15;50.93784;6.93729
BRABANTER STR.;14;50.9385;6.9376
BRABANTER STR.;15;50.93784;6.93729
BRABANTER STR.;15-13;50.93784;6.93729
BRABANTER STR.;15-17;50.93784;6.93729
BRABANTER STR.;15/17;50.93794;6.93731
BRABANTER STR.;16;50.93858;6.93762
BRABANTER STR.;17;50.93794;6.93731
BRABANTER STR.;17-19;50.93794;6.93731
BRABANTER STR.;19;50.93806;6.93733
BRABANTER STR.;19-17;50.93806;6.93733
BRABANTER STR.;2;50.93698;6.93764
BRABANTER STR.;21;50.93835;6.93744
BRABANTER STR.;21-23;50.93835;6.93744
BRABANTER STR.;21/23;50.9386;6.93741
BRABANTER STR.;23;50.9386;6.93741
BRABANTER STR.;23-23;50.9386;6.93741
BRABANTER STR.;23-25;50.9386;6.93741
BRABANTER STR.;23/25;50.93868;6.93742
BRABANTER STR.;24;50.93889;6.93766
BRABANTER STR.;2-4;50.93698;6.93764
BRABANTER STR.;2-4/6;50.93698;6.93764
BRABANTER STR.;25;50.93868;6.93742
BRABANTER STR.;25-23;50.93868;6.93742
BRABANTER STR.;25-27;50.93868;6.93742
BRABANTER STR.;25/27;50.93876;6.93744
BRABANTER STR.;2-6;50.93698;6.93764
BRABANTER STR.;27;50.93876;6.93744
BRABANTER STR.;27-29;50.93876;6.93744
BRABANTER STR.;27/29;50.93884;6.93745
BRABANTER STR.;29;50.93884;6.93745
BRABANTER STR.;29-31;50.93884;6.93745
BRABANTER STR.;3;50.93683;6.93731
BRABANTER STR.;31;50.9389;6.93746
BRABANTER STR.;3-1;50.93683;6.93731
BRABANTER STR.;32;50.93905;6.93775
BRABANTER STR.;32-34;50.93905;6.93775
BRABANTER STR.;33-35;50.93899;6.93748
BRABANTER STR.;33/35;50.93908;6.93749
BRABANTER STR.;33-37;50.93899;6.93748
BRABANTER STR.;34;50.93941;6.93781
BRABANTER STR.;342-344;50.93835;6.93751
BRABANTER STR.;35;50.93908;6.93749
BRABANTER STR.;3-5;50.93683;6.93731
BRABANTER STR.;3/5;50.93692;6.9373
BRABANTER STR.;35-33;50.93908;6.93749
BRABANTER STR.;35-37;50.93908;6.93749
BRABANTER STR.;36;50.9396;6.93785
BRABANTER STR.;37;50.93921;6.93751
BRABANTER STR.;37-35;50.93921;6.93751
BRABANTER STR.;37-39;50.93921;6.93751
BRABANTER STR.;38-40;50.93972;6.93786
BRABANTER STR.;39;50.93921;6.93751
BRABANTER STR.;39-37;50.93921;6.93751
BRABANTER STR.;39-41;50.93921;6.93751
BRABANTER STR.;4;50.93745;6.93744
BRABANTER STR.;41;50.93932;6.93753
BRABANTER STR.;41-39;50.93932;6.93753
BRABANTER STR.;42;50.93982;6.93788
BRABANTER STR.;42/44;50.93989;6.93789
BRABANTER STR.;44;50.93989;6.93789
BRABANTER STR.;44-46;50.93989;6.93789
BRABANTER STR.;44/46;50.93996;6.93791
BRABANTER STR.;46;50.93996;6.93791
BRABANTER STR.;46-48;50.93996;6.93791
BRABANTER STR.;47;50.93979;6.93761
BRABANTER STR.;47-51;50.93979;6.93761
BRABANTER STR.;48;50.94003;6.93792
BRABANTER STR.;48-50;50.94003;6.93792
BRABANTER STR.;49;50.93987;6.93762
BRABANTER STR.;49-51;50.93987;6.93762
BRABANTER STR.;5;50.93692;6.9373
BRABANTER STR.;50;50.9401;6.93793
BRABANTER STR.;50-52;50.9401;6.93793
BRABANTER STR.;50/52;50.94017;6.93793
BRABANTER STR.;51;50.93995;6.93764
BRABANTER STR.;51/53;50.94004;6.93765
BRABANTER STR.;52;50.94017;6.93793
BRABANTER STR.;53;50.94004;6.93765
BRABANTER STR.;5-3;50.93692;6.9373
BRABANTER STR.;53-55;50.94004;6.93765
BRABANTER STR.;55;50.94015;6.93767
BRABANTER STR.;56;50.93835;6.93751
BRABANTER STR.;5-7;50.93692;6.9373
BRABANTER STR.;5/7;50.937;6.93729
BRABANTER STR.;5-7A;50.937;6.93729
BRABANTER STR.;5/7 A;50.937;6.93729
BRABANTER STR.;6;50.93781;6.93755
BRABANTER STR.;6-8;50.93781;6.93755
BRABANTER STR.;7;50.937;6.93729
BRABANTER STR.;7-5;50.937;6.93729
BRABANTER STR.;7-7A;50.937;6.93729
BRABANTER STR.;7-9;50.937;6.93729
BRABANTER STR.;7/9;50.93711;6.93727
BRABANTER STR.;7A;50.937;6.93729
BRABANTER STR.;7 A;50.937;6.93729
BRABANTER STR.;8;50.93807;6.93759
BRABANTER STR.;8-10;50.93807;6.93759
BRABANTER STR.;9;50.93711;6.93727
BRABANTER STR.;9-11;50.93711;6.93727
BRABANTER STR.;9/11;50.93745;6.9373
BRABANTER STR.;9-7;50.93711;6.93727
BRABANTER STR.;SUSHI GRANDO;50.93835;6.93751
BRABANTER STR.;;50.93835;6.93751
BRAGISTR.;6;50.92351;7.1001
BRAHMSSTR.;1;50.9263;6.89809
BRAHMSSTR.;10;50.92706;6.89827
BRAHMSSTR.;11;50.92705;6.89788
BRAHMSSTR.;11-11A;50.92705;6.89788
BRAHMSSTR.;11A;50.92705;6.89788
BRAHMSSTR.;12;50.92713;6.89825
BRAHMSSTR.;12-14;50.92713;6.89825
BRAHMSSTR.;13;50.92724;6.89781
BRAHMSSTR.;13-15;50.92724;6.89781
BRAHMSSTR.;14;50.9276;6.89795
BRAHMSSTR.;15;50.92744;6.89777
BRAHMSSTR.;2;50.92635;6.89844
BRAHMSSTR.;2A;50.92624;6.89846
BRAHMSSTR.;2 A;50.92635;6.89844
BRAHMSSTR.;3;50.92623;6.89821
BRAHMSSTR.;4;50.92656;6.89838
BRAHMSSTR.;4-6;50.92656;6.89838
BRAHMSSTR.;5;50.92648;6.89795
BRAHMSSTR.;6;50.92676;6.89833
BRAHMSSTR.;6-4;50.92676;6.89833
BRAHMSSTR.;7;50.92669;6.89797
BRAHMSSTR.;8;50.92686;6.89831
BRAHMSSTR.;9;50.92687;6.89787
BRAHMSSTR.;9-11;50.92687;6.89787
BRAHMSSTR.;;50.9276;6.89795
BRAMBACHSTR.;4;50.97162;7.08805
BRAMBACHSTR.;6;50.97171;7.08804
BRAMBACHSTR.;82;50.97516;7.08842
BRANDENBURGER STR.;1;50.94509;6.95913
BRANDENBURGER STR.;11;50.94502;6.95966
BRANDENBURGER STR.;1-3;50.94509;6.95913
BRANDENBURGER STR.;1/3;50.94507;6.95924
BRANDENBURGER STR.;16;50.94485;6.96008
BRANDENBURGER STR.;17;50.94497;6.96001
BRANDENBURGER STR.;17-19;50.94497;6.96001
BRANDENBURGER STR.;19;50.94496;6.96011
BRANDENBURGER STR.;19-17;50.94496;6.96011
BRANDENBURGER STR.;19-21;50.94496;6.96011
BRANDENBURGER STR.;20;50.94482;6.9603
BRANDENBURGER STR.;21;50.94495;6.96021
BRANDENBURGER STR.;21-19;50.94495;6.96021
BRANDENBURGER STR.;22-24;50.9448;6.96045
BRANDENBURGER STR.;22/24;50.94477;6.9606
BRANDENBURGER STR.;23;50.94492;6.96039
BRANDENBURGER STR.;2-4;50.94495;6.95932
BRANDENBURGER STR.;3;50.94507;6.95924
BRANDENBURGER STR.;3-1;50.94507;6.95924
BRANDENBURGER STR.;3-5;50.94507;6.95924
BRANDENBURGER STR.;3/5;50.94506;6.95933
BRANDENBURGER STR.;5;50.94506;6.95933
BRANDENBURGER STR.;5-7;50.94506;6.95933
BRANDENBURGER STR.;5/7;50.94505;6.95943
BRANDENBURGER STR.;7;50.94505;6.95943
BRANDENBURGER STR.;7-9;50.94505;6.95943
BRANDENBURGER STR.;7/9;50.94503;6.95954
BRANDENBURGER STR.;8;50.94491;6.95966
BRANDENBURGER STR.;9;50.94503;6.95954
BRANDENBURGER STR.;9/7;50.94505;6.95943
BRANDENBURGER STR.;HOTEL;50.94505;6.95908
BRANDENBURGER STR.;;50.94505;6.95908
BRANDTSPLATZ;3;50.95587;6.92001
BRANDTSPLATZ;5;50.95597;6.92011
BRANDTSPLATZ;5-7;50.95597;6.92011
BRANDTSPLATZ;7;50.9561;6.92024
BRANDTSPLATZ;;50.95619;6.92042
BRAUBACHSTR.;1A;50.97836;6.86836
BRAUBACHSTR.;;50.97844;6.86792
BRAUGASSE;1-3;50.94551;6.82683
BRAUGASSE;14;50.94404;6.82776
BRAUGASSE;2B;50.94532;6.82684
BRAUGASSE;3;50.94546;6.82689
BRAUGASSE;7;50.94527;6.82715
BRAUGASSE;;50.9447;6.82794
BRAUNEBERGER STR.;1;50.90794;6.93754
BRAUNEBERGER STR.;1-3;50.90794;6.93754
BRAUNEBERGER STR.;3;50.90804;6.93736
BRAUNEBERGER STR.;5;50.90814;6.9372
BRAUNEBERGER STR.;;50.90813;6.93747
BRAUNFELSWEG;10-12;51.02126;6.90284
BRAUNFELSWEG;14;51.02117;6.90228
BRAUNFELSWEG;;51.02185;6.90331
BRAUNSTR.;14;50.93663;6.89864
BRAUNSTR.;15;50.93664;6.89839
BRAUNSTR.;16-18;50.93653;6.89859
BRAUNSTR.;16-20;50.93653;6.89859
BRAUNSTR.;18-20;50.93649;6.8986
BRAUNSTR.;19;50.93648;6.89839
BRAUNSTR.;19-21;50.93648;6.89839
BRAUNSTR.;20;50.93642;6.89866
BRAUNSTR.;21;50.9364;6.89839
BRAUNSTR.;30;50.9362;6.89861
BRAUNSTR.;34;50.93565;6.89876
BRAUNSTR.;37;50.93514;6.89839
BRAUNSTR.;38;50.93514;6.89879
BRAUNSTR.;39;50.93506;6.89839
BRAUNSTR.;41;50.93498;6.89839
BRAUNSTR.;43;50.93477;6.89842
BRAUNSTR.;44;50.93481;6.8988
BRAUNSTR.;485;50.93597;6.89854
BRAUNSTR.;487;50.93597;6.89854
BRAUNSTR.;493;50.93597;6.89854
BRAUNSTR.;497-501;50.93597;6.89854
BRAUNSTR.;527;50.93597;6.89854
BRAUNSTR.;COMERZBANK;50.93597;6.89854
BRAUNSTR.;ME;50.93597;6.89854
BRAUNSTR.;;50.93597;6.89854
BRAUWEILERSTR.;21;50.94408;6.83143
BRAUWEILERSTR.;;50.94763;6.82786
BRAUWEILERWEG;125;50.94126;6.85898
BRAUWEILERWEG;153A;50.94185;6.85503
BRAUWEILERWEG;163;50.94172;6.8538
BRAUWEILERWEG;165;50.94167;6.8538
BRAUWEILERWEG;169;50.94153;6.85378
BRAUWEILERWEG;181;50.94111;6.85354
BRAUWEILERWEG;185;50.94128;6.85338
BRAUWEILERWEG;187;50.94132;6.85337
BRAUWEILERWEG;189;50.94142;6.85339
BRAUWEILERWEG;76;50.9421;6.85678
BRAUWEILERWEG;78;50.94212;6.85647
BRAUWEILERWEG;;50.94067;6.85828
BREDEMEYERSTR.;121;50.97536;7.0107
BREDEMEYERSTR.;;50.97536;7.0107
BREGENZER STR.;;50.92193;6.9025
BREHMSTR.;1;50.96723;6.97291
BREHMSTR.;2;50.96749;6.97324
BREHMSTR.;5;50.96744;6.9724
BREHMSTR.;;50.96759;6.97171
BREIBERGSTR.;1;50.91214;6.92663
BREIBERGSTR.;11;50.91239;6.92557
BREIBERGSTR.;14;50.91284;6.92549
BREIBERGSTR.;15;50.91263;6.92538
BREIBERGSTR.;2;50.91232;6.92677
BREIBERGSTR.;33;50.9127;6.92523
BREIBERGSTR.;35;50.91276;6.92511
BREIBERGSTR.;4;50.91243;6.92642
BREIBERGSTR.;53;50.91247;6.92598
BREIBERGSTR.;6;50.91254;6.92612
BREIBERGSTR.;6-8;50.91254;6.92612
BREIBERGSTR.;8;50.91263;6.92592
BREIBERGSTR.;9;50.9123;6.92576
BREIBERGSTR.;9-11;50.9123;6.92576
BREIBERGSTR.;;50.91247;6.92598
BREITENBACHSTR.;19-23;50.90104;7.05965
BREITENBACHSTR.;;50.90135;7.05729
BREITER WALL;10;51.0638;6.8649
BREITER WALL;11;51.06377;6.86578
BREITER WALL;16;51.06376;6.86507
BREITER WALL;16-10;51.06376;6.86507
BREITER WALL;18;51.06375;6.8652
BREITER WALL;2;51.06381;6.86438
BREITER WALL;22;51.0637;6.86547
BREITER WALL;37;51.06381;6.86541
BREITER WALL;45;51.06381;6.86541
BREITER WALL;6-8;51.06382;6.86458
BREITER WALL;7;51.06391;6.86513
BREITER WALL;8;51.06378;6.86478
BREITER WALL;9;51.06386;6.86549
BREITER WALL;;51.06381;6.86541
BREITE STR.;108-110;50.93889;6.94664
BREITE STR.;108-112;50.93889;6.94664
BREITE STR.;110;50.93889;6.94646
BREITE STR.;110-112;50.93889;6.94646
BREITE STR.;110/112;50.93888;6.94629
BREITE STR.;112;50.93888;6.94629
BREITE STR.;114;50.93887;6.94617
BREITE STR.;118;50.93885;6.94586
BREITE STR.;118-120;50.93885;6.94586
BREITE STR.;120-126;50.93885;6.94586
BREITE STR.;12-126;50.93913;6.95274
BREITE STR.;122;50.93881;6.94574
BREITE STR.;122-126;50.93881;6.94574
BREITE STR.;128-130;50.93872;6.94549
BREITE STR.;137-139;50.93878;6.94746
BREITE STR.;155;50.93876;6.94669
BREITE STR.;159;50.93875;6.94645
BREITE STR.;161;50.93873;6.94623
BREITE STR.;169;50.93857;6.94524
BREITE STR.;2;50.93914;6.95375
BREITE STR.;2-4;50.93914;6.95375
BREITE STR.;2/4;50.93914;6.95375
BREITE STR.;34;50.93913;6.95212
BREITE STR.;36;50.93913;6.95203
BREITE STR.;48-50;50.93909;6.95123
BREITE STR.;80-90;50.93898;6.94979
BREITE STR.;93;50.93882;6.94988
BREITE STR.;;50.93888;6.94954
BREMERHAVENER STR.;18;50.99606;6.9485
BREMERHAVENER STR.;23;50.99617;6.94799
BREMERHAVENER STR.;25;50.99611;6.94905
BREMERHAVENER STR.;27;50.99611;6.94929
BREMERHAVENER STR.;29;50.99615;6.94978
BREMERHAVENER STR.;31;50.99624;6.95087
BREMERHAVENER STR.;31-33;50.99624;6.95087
BREMERHAVENER STR.;33A;50.99615;6.95228
BREMERHAVENER STR.;43;50.99638;6.95658
BREMERHAVENER STR.;;50.99606;6.9485
BREMER STR.;1;50.94785;6.94779
BREMER STR.;1-3;50.94785;6.94779
BREMER STR.;2;50.94787;6.94808
BREMER STR.;2-4;50.94787;6.94808
BREMER STR.;3;50.9479;6.94774
BREMER STR.;4;50.94794;6.94802
BREMER STR.;5;50.94799;6.94766
BREMER STR.;6;50.948;6.94795
BREMER STR.;;50.9479;6.94789
BREMSSTR.;10;50.91327;6.94435
BREMSSTR.;11;50.91379;6.94468
BREMSSTR.;12;50.91311;6.94437
BREMSSTR.;13;50.91366;6.94467
BREMSSTR.;17;50.91343;6.9447
BREMSSTR.;19;50.91318;6.94469
BREMSSTR.;2;50.91474;6.94438
BREMSSTR.;6;50.91359;6.94431
BREMSSTR.;7;50.91423;6.94462
BREMSSTR.;;50.91423;6.94455
BRENIGER STR.;1;50.90735;6.94498
BRENIGER STR.;11;50.90729;6.94308
BRENIGER STR.;16;50.90789;6.94367
BRENIGER STR.;18;50.90757;6.9433
BRENIGER STR.;3;50.90735;6.94472
BRENIGER STR.;5;50.90733;6.94397
BRENIGER STR.;5-7;50.90733;6.94397
BRENIGER STR.;6;50.90755;6.94454
BRENIGER STR.;9;50.90731;6.9433
BRENIGER STR.;;50.90744;6.944
BRENTANOSTR.;16;50.96215;6.91872
BRESLAUER PLATZ;2;50.94383;6.96016
BRESLAUER PLATZ;2-4;50.94383;6.96016
BRESLAUER PLATZ;33;50.94402;6.95946
BRESLAUER PLATZ;4;50.94439;6.95903
BRESLAUER PLATZ;4-6;50.94439;6.95903
BRESLAUER PLATZ;4/6;50.94442;6.95898
