strasse;hausnummer;anzahl bussgelder
BERRENRATHER STR.;311;12
MERHEIMER STR.;131;12
HOLSTEINSTR.;24;12
OSKAR-JÄGER-STR.;3;12
RICHMODSTR.;31;12
KARTÄUSERGASSE;7;12
CHRISTIAN-SCHULT-STR.;14;12
FRANZ-HITZE-STR.;3;12
GEISSELSTR.;87;12
MÜLHAUSER STR.;22;12
MENGELBERGSTR.;3;12
NEUSSER STR.;31;12
AMSTERDAMER STR.;206A;12
ANDREAESTR.;1;12
DEUTZ-KALKER STR.;130;12
GELDORPSTR.;1;12
HOLWEIDER STR.;39;12
DREIKÖNIGENSTR.;26;12
ALZEYER STR.;;12
ATHENER RING;12;12
DEUTZ-MÜLHEIMER STR.;328;12
AM HASELBUSCH;;12
KÖRNERSTR.;19;12
KALKER HAUPTSTR.;102/104;12
OSTLANDSTR.;49-51;12
NEUSSER STR.;81-83;12
KALKER HAUPTSTR.;100;12
OSTLANDSTR.;9;12
ERZBERGERPLATZ;14;12
CLEVER STR.;13/15;12
HOLWEIDER STR.;51;12
AMSTERDAMER STR.;234;12
ENGELBERTSTR.;39;12
KLEINER GRIECHENMARKT;67;12
HANSESTR.;31;12
FLORENTINE-EICHLER-STR.;;12
RICARDA-HUCH-STR. WE;;12
HOCHMEISTERSTR.;;12
KEUPSTR.;114;12
NEUSSER STR.;28-32;12
ELISABETH-BREUER-STR.;3;12
DEUTZ-KALKER STR.;134;12
AN DER ROSENHECKE;1;12
LONGERICHER HAUPTSTR.;70;12
HOLWEIDER STR.;71;12
MOHRENSTR.;29;12
RÖMERSTR. WE;;12
LONGERICHER STR.;2;12
HERZOGSTR.;12;12
LONGERICHER STR.;247;12
FLORIANSGASSE;15;12
DAGOBERTSTR.;32;12
GEMÜNDER STR.;11;12
OTTILIENSTR.;;12
LORELEYSTR.;20;12
MÜNSTEREIFELER STR.;5;12
HOLWEIDER STR.;85-87;12
RHODIUSSTR.;20;12
HOLWEIDER STR.;96-98;12
OTTOPLATZ;;12
LORENZSTR.;27;12
LORTZINGPLATZ;13;12
CLEMENSSTR.;37;12
KYOTOSTR.;1;12
MEISTER-GERHARD-STR.;3;12
ENGELBERTSTR.;59;12
ÄGIDIUSSTR.;;12
MEISTER-GERHARD-STR.;19;12
JULIUSSTR.;;12
HEISTERBACHSTR.;1;12
BRUCKNERSTR.;1;12
HOLZGASSE;5;12
GENOVEVASTR.;68;12
REZAGSTR.;;12
GENOVEVASTR.;8;12
BONNER STR.;15;12
BELFORTSTR.;11;12
NORBERTSTR.;18-20;12
BRÜDERSTR.;1-3;12
LOTHRINGER STR.;52;12
BLÜCHERSTR.;8;12
KASSELER WEG;;12
GREMBERGER STR.;68;12
GENOVEVASTR.;90-92;12
CORKSTR.;4;12
CLEMENSSTR.;3;12
JÜLICHER STR.;31;12
ERNST-MÜHLENDYCK-STR.;16;12
ANNOSTR.;96;12
HOMARSTR.;;12
LÜDERICHSTR.;21;12
GEORGSPLATZ;4-6;12
MOLTKESTR.;78A;12
HOMBERGSTR.;17;12
HILDEBOLDPLATZ;15;12
BRÜHLER STR.;114;12
BERNHARD-FEILCHENFELD-STR.;11;12
FRIEDRICH-KARL-STR.;270;12
BEETHOVENSTR.;17;12
PALANTERSTR.;8;12
CASTROPER STR.;5;12
AMSTERDAMER STR.;56;12
GEORGSTR.;5A;12
GYMNICHER STR.;;12
BERRENRATHER STR.;221;12
PALMSTR.;34-36;12
AUF DEM BERLICH;7;12
HARDEFUSTSTR.;12;12
LUDWIG-JAHN-STR. WE;54;12
GYMNASIUMSTR.;;12
GEREONSHOF;8;12
BEBELPLATZ;17;12
GEREONSKLOSTER;6;12
GRASNELKENWEG;17;12
MAYBACHSTR.;167-169;12
FRIDOLINSTR.;72;12
KARLSTR. RO;5;12
MAX-WALLRAF-STR.;;12
REMSCHEIDER STR.;30;12
CARL-SCHURZ-STR.;4;12
BISMARCKSTR.;25 A;12
MOLTKESTR.;77-79;12
MYLIUSSTR.;17;12
KEUPSTR.;32;12
AUF DEM HUNNENRÜCKEN;7;12
BERRENRATHER STR.;216;12
MONTANUSSTR.;57;12
MAX-FREMERY-STR.;28;12
MAX-BRUCH-STR.;3;12
AUF DEM ROTHENBERG;10;12
AACHENER STR.;236-238;12
AKAZIENWEG;56;12
KLEINER GRIECHENMARKT;36;12
GRASEGGERSTR.;105B;12
REISCHPLATZ;6;12
JOSEF-GOCKELN-STR.;;12
GRAF-ADOLF-STR.;79;12
REINOLDSTR.;4;12
PAULINENHOFSTR.;22;12
MAURITIUSSTEINWEG;7;12
BRUNNENSTR.;1;12
LUPUSSTR.;45;12
JOHANN-MAYER-STR.;7;12
EHRENSTR.;6;12
BRUNNENSTR.;6;12
KARTÄUSERWALL;28;12
MOSELSTR.;24;12
REINHOLDSTR.;21;12
PAULINENHOFSTR.;33;12
HALMSTR.;27;12
NIEHLER KIRCHWEG;39;12
MÖNCHSGASSE;29;12
JOHANNITERSTR.;109;12
KEMPENER STR.;63;12
ALTENGRABENGÄSSCHEN;;11
PALMSTR.;41;11
NOHLSTR.;35;11
BRÜDERSTR.;9/17;11
LEICHTENSTERNSTR.;29;11
BRIGITTENGÄSSCHEN;6;11
EICHHORNSTR.;;11
ARNDTSTR. WE;7;11
REISCHPLATZ;7;11
LEIDENER STR.;4;11
LEIPZIGER PLATZ;11;11
AACHENER STR.;364;11
LUDWIGSTR.;2;11
OHMSTR.;38;11
HAMBURGER STR.;18;11
BAUERBANKSTR.;;11
BEETHOVENSTR.;6;11
LEIPZIGER STR.;;11
LOKOMOTIVSTR.;2;11
DELLBRÜCKER HAUPTSTR.;165;11
LENAUSTR.;3-5;11
BERGSTR.;14D;11
HESSHOFSTR.;2;11
MERKERHOFSTR.;1;11
MOSES-HESS-STR.;7A;11
MEISTER-EKKEHART-STR.;3;11
BERRENRATHER STR.;203;11
KALTENBORNWEG;6;11
DEUTZER FREIHEIT;53-57;11
GROSSE WITSCHGASSE;3-5;11
KOMÖDIENSTR.;40;11
PAULSTR.;15-17;11
BERRENRATHER STR.;352;11
MONTANUSSTR.;15;11
NIEHLER KIRCHWEG;120;11
KLEINGEDANKSTR.;9;11
GRAEFFSTR.;30-32;11
JOHANN-MAYER-STR.;5;11
SCHAEVENSTR.;2;11
